account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial_x,churn_flag_x,subscription_id,start_date,end_date,plan_tier_y,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,churn_flag_y,billing_frequency,auto_renew_flag,churn_event_id,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,feature_events,total_feature_usage,support_ticket_count,Churn
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-234115,2024-11-28,,Basic,50,950,11400,False,False,False,False,monthly,False,C-ebc01c,features,0.0,False,True,False,switched to competitor,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-234115,2024-11-28,,Basic,50,950,11400,False,False,False,False,monthly,False,C-bd5e5e,budget,35.14,False,False,False,too expensive,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-d90f5e,2024-12-15,2024-12-22,Basic,50,950,11400,False,False,False,True,annual,True,C-ebc01c,features,0.0,False,True,False,switched to competitor,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-d90f5e,2024-12-15,2024-12-22,Basic,50,950,11400,False,False,False,True,annual,True,C-bd5e5e,budget,35.14,False,False,False,too expensive,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-9c19fe,2024-12-20,,Enterprise,50,9950,119400,False,False,False,False,monthly,False,C-ebc01c,features,0.0,False,True,False,switched to competitor,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-9c19fe,2024-12-20,,Enterprise,50,9950,119400,False,False,False,False,monthly,False,C-bd5e5e,budget,35.14,False,False,False,too expensive,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-d6f7cd,2024-11-14,,Enterprise,50,9950,119400,False,False,False,False,annual,True,C-ebc01c,features,0.0,False,True,False,switched to competitor,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-d6f7cd,2024-11-14,,Enterprise,50,9950,119400,False,False,False,False,annual,True,C-bd5e5e,budget,35.14,False,False,False,too expensive,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-77ba64,2024-11-16,,Basic,66,1254,15048,False,True,False,False,annual,True,C-ebc01c,features,0.0,False,True,False,switched to competitor,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-77ba64,2024-11-16,,Basic,66,1254,15048,False,True,False,False,annual,True,C-bd5e5e,budget,35.14,False,False,False,too expensive,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-8ddc89,2024-11-27,,Enterprise,50,9950,119400,False,False,False,False,monthly,True,C-ebc01c,features,0.0,False,True,False,switched to competitor,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-8ddc89,2024-11-27,,Enterprise,50,9950,119400,False,False,False,False,monthly,True,C-bd5e5e,budget,35.14,False,False,False,too expensive,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-605115,2024-12-30,,Basic,50,950,11400,False,False,False,False,annual,True,C-ebc01c,features,0.0,False,True,False,switched to competitor,51,507,3.0,1
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-605115,2024-12-30,,Basic,50,950,11400,False,False,False,False,annual,True,C-bd5e5e,budget,35.14,False,False,False,too expensive,51,507,3.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-43c489,2024-08-27,,Pro,32,1568,18816,False,False,False,False,annual,True,C-2dbe71,budget,4.52,False,False,False,too expensive,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-43c489,2024-08-27,,Pro,32,1568,18816,False,False,False,False,annual,True,C-a1d45c,features,27.62,True,False,False,missing features,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-43c489,2024-08-27,,Pro,32,1568,18816,False,False,False,False,annual,True,C-cdb4d0,support,0.0,False,False,False,,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-e8776c,2024-12-12,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,C-2dbe71,budget,4.52,False,False,False,too expensive,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-e8776c,2024-12-12,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,C-a1d45c,features,27.62,True,False,False,missing features,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-e8776c,2024-12-12,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,C-cdb4d0,support,0.0,False,False,False,,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-89e98a,2024-12-27,,Pro,32,1568,18816,False,False,False,False,monthly,True,C-2dbe71,budget,4.52,False,False,False,too expensive,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-89e98a,2024-12-27,,Pro,32,1568,18816,False,False,False,False,monthly,True,C-a1d45c,features,27.62,True,False,False,missing features,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-89e98a,2024-12-27,,Pro,32,1568,18816,False,False,False,False,monthly,True,C-cdb4d0,support,0.0,False,False,False,,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-d1f7ad,2024-10-31,2024-11-29,Basic,32,608,7296,False,False,False,True,annual,False,C-2dbe71,budget,4.52,False,False,False,too expensive,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-d1f7ad,2024-10-31,2024-11-29,Basic,32,608,7296,False,False,False,True,annual,False,C-a1d45c,features,27.62,True,False,False,missing features,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-d1f7ad,2024-10-31,2024-11-29,Basic,32,608,7296,False,False,False,True,annual,False,C-cdb4d0,support,0.0,False,False,False,,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-eec056,2024-10-07,,Basic,32,608,7296,False,True,False,False,monthly,True,C-2dbe71,budget,4.52,False,False,False,too expensive,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-eec056,2024-10-07,,Basic,32,608,7296,False,True,False,False,monthly,True,C-a1d45c,features,27.62,True,False,False,missing features,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-eec056,2024-10-07,,Basic,32,608,7296,False,True,False,False,monthly,True,C-cdb4d0,support,0.0,False,False,False,,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-2c53ad,2024-09-19,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,C-2dbe71,budget,4.52,False,False,False,too expensive,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-2c53ad,2024-09-19,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,C-a1d45c,features,27.62,True,False,False,missing features,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-2c53ad,2024-09-19,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,C-cdb4d0,support,0.0,False,False,False,,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-cdf625,2024-08-24,,Pro,32,1568,18816,False,False,False,False,monthly,True,C-2dbe71,budget,4.52,False,False,False,too expensive,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-cdf625,2024-08-24,,Pro,32,1568,18816,False,False,False,False,monthly,True,C-a1d45c,features,27.62,True,False,False,missing features,45,435,4.0,1
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-cdf625,2024-08-24,,Pro,32,1568,18816,False,False,False,False,monthly,True,C-cdb4d0,support,0.0,False,False,False,,45,435,4.0,1
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,S-f36371,2024-07-22,,Enterprise,35,6965,83580,False,False,False,False,monthly,False,C-326d32,unknown,10.4,False,False,False,missing features,47,474,5.0,1
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,S-7d2c1b,2024-06-04,,Pro,9,0,0,True,False,False,False,monthly,True,C-326d32,unknown,10.4,False,False,False,missing features,47,474,5.0,1
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,S-fc6cb4,2024-08-11,2024-09-18,Basic,41,779,9348,False,False,False,True,monthly,False,C-326d32,unknown,10.4,False,False,False,missing features,47,474,5.0,1
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,S-775719,2024-04-21,,Pro,4,196,2352,False,False,False,False,annual,False,C-326d32,unknown,10.4,False,False,False,missing features,47,474,5.0,1
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,S-2d807a,2024-04-18,,Enterprise,53,10547,126564,False,False,False,False,monthly,True,C-326d32,unknown,10.4,False,False,False,missing features,47,474,5.0,1
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,S-f8e091,2024-10-21,,Enterprise,5,995,11940,False,False,False,False,monthly,True,C-326d32,unknown,10.4,False,False,False,missing features,47,474,5.0,1
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,S-694277,2024-10-11,,Enterprise,4,796,9552,False,False,False,False,monthly,True,C-326d32,unknown,10.4,False,False,False,missing features,47,474,5.0,1
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,S-264c8a,2024-06-26,,Enterprise,7,0,0,True,False,False,False,monthly,True,C-326d32,unknown,10.4,False,False,False,missing features,47,474,5.0,1
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,S-6b0789,2024-07-04,,Pro,14,686,8232,False,False,False,False,monthly,True,C-326d32,unknown,10.4,False,False,False,missing features,47,474,5.0,1
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,False,False,S-1df679,2024-04-26,,Enterprise,19,3781,45372,False,False,False,False,annual,True,,,,,,,,24,231,3.0,0
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,False,False,S-67595c,2024-02-08,,Basic,27,513,6156,False,False,False,False,annual,False,,,,,,,,24,231,3.0,0
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,False,False,S-82ffca,2024-01-30,,Enterprise,19,3781,45372,False,False,False,False,annual,False,,,,,,,,24,231,3.0,0
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,False,False,S-d97fa8,2024-02-20,,Basic,19,361,4332,False,False,False,False,monthly,True,,,,,,,,24,231,3.0,0
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,False,False,S-a2cd6a,2024-12-11,,Enterprise,19,0,0,True,False,False,False,monthly,True,,,,,,,,24,231,3.0,0
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,S-477506,2024-02-06,,Pro,27,1323,15876,False,False,False,False,annual,True,C-ab36fc,competitor,0.0,False,False,False,missing features,57,595,7.0,1
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,S-ffd1ee,2024-11-06,,Pro,27,0,0,True,False,False,False,annual,True,C-ab36fc,competitor,0.0,False,False,False,missing features,57,595,7.0,1
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,S-d111f5,2024-05-25,,Basic,27,513,6156,False,False,False,False,monthly,True,C-ab36fc,competitor,0.0,False,False,False,missing features,57,595,7.0,1
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,S-33472f,2024-03-31,,Enterprise,27,5373,64476,False,False,False,False,monthly,True,C-ab36fc,competitor,0.0,False,False,False,missing features,57,595,7.0,1
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,S-40d87e,2024-05-28,,Pro,28,1372,16464,False,False,False,False,annual,True,C-ab36fc,competitor,0.0,False,False,False,missing features,57,595,7.0,1
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,S-81d580,2024-07-09,,Basic,27,513,6156,False,False,False,False,annual,False,C-ab36fc,competitor,0.0,False,False,False,missing features,57,595,7.0,1
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,S-151fce,2023-12-11,,Basic,27,513,6156,False,False,False,False,annual,False,C-ab36fc,competitor,0.0,False,False,False,missing features,57,595,7.0,1
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,S-ff4a47,2024-10-04,,Enterprise,27,5373,64476,False,True,False,False,monthly,True,C-ab36fc,competitor,0.0,False,False,False,missing features,57,595,7.0,1
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,S-5b9330,2024-07-17,,Enterprise,27,5373,64476,False,False,True,False,monthly,True,C-ab36fc,competitor,0.0,False,False,False,missing features,57,595,7.0,1
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,S-f9092a,2024-07-10,,Basic,38,722,8664,False,False,False,False,monthly,True,C-ab36fc,competitor,0.0,False,False,False,missing features,57,595,7.0,1
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,S-689032,2024-12-14,2024-12-25,Enterprise,24,0,0,True,False,False,True,monthly,False,,,,,,,,30,292,5.0,0
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,S-97efb2,2024-11-16,2024-11-22,Enterprise,24,4776,57312,False,False,False,True,annual,True,,,,,,,,30,292,5.0,0
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,S-5b9267,2024-12-17,,Pro,33,0,0,True,False,False,False,annual,True,,,,,,,,30,292,5.0,0
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,S-af6f53,2024-12-01,,Basic,24,456,5472,False,False,False,False,monthly,False,,,,,,,,30,292,5.0,0
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,S-00f31d,2024-12-02,,Pro,24,1176,14112,False,False,False,False,annual,False,,,,,,,,30,292,5.0,0
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,S-fe25ff,2024-11-29,,Enterprise,24,4776,57312,False,False,False,False,annual,True,,,,,,,,30,292,5.0,0
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,S-2b2532,2024-12-25,,Enterprise,24,4776,57312,False,False,False,False,monthly,False,,,,,,,,30,292,5.0,0
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-4b9b13,2024-08-13,,Pro,15,735,8820,False,False,False,False,monthly,True,C-21efb6,competitor,0.0,False,False,False,switched to competitor,61,552,1.0,1
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-f14c84,2024-06-11,,Basic,18,0,0,True,False,False,False,monthly,True,C-21efb6,competitor,0.0,False,False,False,switched to competitor,61,552,1.0,1
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-826424,2024-10-30,,Enterprise,18,3582,42984,False,False,False,False,annual,True,C-21efb6,competitor,0.0,False,False,False,switched to competitor,61,552,1.0,1
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-e66f1a,2024-07-16,,Basic,20,0,0,True,False,False,False,monthly,True,C-21efb6,competitor,0.0,False,False,False,switched to competitor,61,552,1.0,1
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-6d0817,2024-08-19,,Pro,21,1029,12348,False,False,False,False,monthly,True,C-21efb6,competitor,0.0,False,False,False,switched to competitor,61,552,1.0,1
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-4e0220,2024-10-18,,Enterprise,15,2985,35820,False,False,False,False,annual,True,C-21efb6,competitor,0.0,False,False,False,switched to competitor,61,552,1.0,1
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-cbfd83,2024-06-16,,Pro,52,2548,30576,False,False,False,False,monthly,True,C-21efb6,competitor,0.0,False,False,False,switched to competitor,61,552,1.0,1
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-41cf50,2024-07-23,,Enterprise,15,2985,35820,False,False,False,False,monthly,False,C-21efb6,competitor,0.0,False,False,False,switched to competitor,61,552,1.0,1
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-dd8371,2024-07-25,,Basic,15,285,3420,False,False,False,False,annual,True,C-21efb6,competitor,0.0,False,False,False,switched to competitor,61,552,1.0,1
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-52280f,2024-07-15,,Enterprise,16,3184,38208,False,False,False,False,annual,True,C-21efb6,competitor,0.0,False,False,False,switched to competitor,61,552,1.0,1
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-48c5be,2024-12-05,,Pro,39,0,0,True,False,False,False,annual,True,C-21efb6,competitor,0.0,False,False,False,switched to competitor,61,552,1.0,1
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-c158df,2024-10-27,,Enterprise,18,3582,42984,False,False,False,False,monthly,True,C-21efb6,competitor,0.0,False,False,False,switched to competitor,61,552,1.0,1
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-0e0578,2023-07-09,,Basic,15,285,3420,False,False,False,False,monthly,True,,,,,,,,49,505,5.0,0
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-ec8b34,2023-10-09,,Enterprise,62,12338,148056,False,False,False,False,annual,False,,,,,,,,49,505,5.0,0
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-6e780e,2024-09-01,,Enterprise,36,7164,85968,False,False,False,False,annual,True,,,,,,,,49,505,5.0,0
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-69b3ac,2023-05-07,,Enterprise,80,0,0,True,False,False,False,annual,False,,,,,,,,49,505,5.0,0
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-7dab19,2023-12-24,2024-11-04,Basic,47,893,10716,False,False,False,True,annual,False,,,,,,,,49,505,5.0,0
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-23ba41,2024-06-09,,Pro,15,735,8820,False,False,False,False,annual,True,,,,,,,,49,505,5.0,0
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-4ea564,2024-08-09,,Basic,15,285,3420,False,False,False,False,annual,True,,,,,,,,49,505,5.0,0
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-be3ff6,2023-07-17,,Pro,105,0,0,True,False,False,False,annual,False,,,,,,,,49,505,5.0,0
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-08e560,2023-09-25,2024-01-07,Pro,15,735,8820,False,False,False,True,monthly,True,,,,,,,,49,505,5.0,0
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-c64b73,2023-04-20,,Pro,15,735,8820,False,False,False,False,annual,True,,,,,,,,49,505,5.0,0
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-054897,2024-01-06,,Pro,15,735,8820,False,False,False,False,monthly,False,,,,,,,,49,505,5.0,0
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-eb84b1,2024-08-24,,Pro,9,441,5292,False,False,False,False,monthly,False,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-eb84b1,2024-08-24,,Pro,9,441,5292,False,False,False,False,monthly,False,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-5a1fc3,2024-01-29,,Enterprise,13,2587,31044,False,False,False,False,monthly,True,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-5a1fc3,2024-01-29,,Enterprise,13,2587,31044,False,False,False,False,monthly,True,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-474b5a,2023-11-26,,Basic,11,209,2508,False,False,False,False,annual,False,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-474b5a,2023-11-26,,Basic,11,209,2508,False,False,False,False,annual,False,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-a3e1e3,2024-09-26,,Enterprise,9,0,0,True,False,False,False,monthly,True,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-a3e1e3,2024-09-26,,Enterprise,9,0,0,True,False,False,False,monthly,True,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-5bc277,2023-07-12,,Basic,9,171,2052,False,False,False,False,annual,True,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-5bc277,2023-07-12,,Basic,9,171,2052,False,False,False,False,annual,True,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-61efc1,2023-11-27,,Pro,9,0,0,True,False,False,False,monthly,False,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-61efc1,2023-11-27,,Pro,9,0,0,True,False,False,False,monthly,False,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-81e9f1,2024-09-10,,Basic,9,171,2052,False,False,False,False,monthly,True,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-81e9f1,2024-09-10,,Basic,9,171,2052,False,False,False,False,monthly,True,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-98f176,2023-08-14,,Basic,55,0,0,True,False,False,False,annual,True,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-98f176,2023-08-14,,Basic,55,0,0,True,False,False,False,annual,True,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-3ee288,2024-10-01,,Enterprise,19,3781,45372,False,False,False,False,annual,True,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-3ee288,2024-10-01,,Enterprise,19,3781,45372,False,False,False,False,annual,True,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-b11cdb,2024-08-05,2024-08-12,Basic,24,456,5472,False,False,False,True,annual,True,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-b11cdb,2024-08-05,2024-08-12,Basic,24,456,5472,False,False,False,True,annual,True,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-02508a,2024-02-04,,Basic,28,532,6384,False,False,False,False,annual,True,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-02508a,2024-02-04,,Basic,28,532,6384,False,False,False,False,annual,True,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-672dd6,2023-08-03,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-672dd6,2023-08-03,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-c92850,2023-09-30,,Pro,22,1078,12936,False,False,False,False,annual,True,C-4c523f,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-c92850,2023-09-30,,Pro,22,1078,12936,False,False,False,False,annual,True,C-8f8593,unknown,0.0,False,False,False,switched to competitor,64,642,6.0,1
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,S-d07c53,2024-09-24,,Basic,21,399,4788,False,False,False,False,annual,True,C-acbc2b,budget,0.0,False,False,False,,68,678,2.0,1
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,S-d07c53,2024-09-24,,Basic,21,399,4788,False,False,False,False,annual,True,C-9b229e,pricing,0.0,False,False,True,too expensive,68,678,2.0,1
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,S-79b2bc,2024-08-28,,Basic,4,76,912,False,False,False,False,monthly,True,C-acbc2b,budget,0.0,False,False,False,,68,678,2.0,1
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,S-79b2bc,2024-08-28,,Basic,4,76,912,False,False,False,False,monthly,True,C-9b229e,pricing,0.0,False,False,True,too expensive,68,678,2.0,1
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,S-c6d8ce,2024-06-10,,Pro,11,539,6468,False,False,False,False,monthly,True,C-acbc2b,budget,0.0,False,False,False,,68,678,2.0,1
